compendium_hospital_id,ccn,hospital_name,hospital_street,hospital_city,hospital_state,hospital_zip,acutehosp_flag,health_sys_id,health_sys_name,health_sys_city,health_sys_state,esri_score,hk_number_of_discharges,hk_excess_readmission_ratio,hk_predicted_readmission_rate,hk_expected_readmission_rate,hk_number_of_readmissions,cabg_number_of_discharges,cabg_excess_readmission_ratio,cabg_predicted_readmission_rate,cabg_expected_readmission_rate,cabg_number_of_readmissions,ami_number_of_discharges,ami_excess_readmission_ratio,ami_predicted_readmission_rate,ami_expected_readmission_rate,ami_number_of_readmissions,hf_number_of_discharges,hf_excess_readmission_ratio,hf_predicted_readmission_rate,hf_expected_readmission_rate,hf_number_of_readmissions,copd_number_of_discharges,copd_excess_readmission_ratio,copd_predicted_readmission_rate,copd_expected_readmission_rate,copd_number_of_readmissions,pn_number_of_discharges,pn_excess_readmission_ratio,pn_predicted_readmission_rate,pn_expected_readmission_rate,pn_number_of_readmissions,in_hrrp,hospital_county,hospital_lon,hospital_lat,hk_excess_readmission_ratio_median,cabg_excess_readmission_ratio_median,ami_excess_readmission_ratio_median,hf_excess_readmission_ratio_median,copd_excess_readmission_ratio_median,pn_excess_readmission_ratio_median
CHSP00006461,050013,St. Helena Hospital,10 Woodland Road,Saint Helena,CA,94574,1,HSI00000011,Adventist Health,Roseville,CA,100.0,1158.0,0.9022,3.3577,3.7218,37.0,97.0,1.068,14.857,13.9106,16.0,252.0,0.9725,14.119,14.518,34.0,257.0,0.9089,20.3269,22.3634,46.0,103.0,0.9368,19.2225,20.5188,14.0,225.0,0.8628,15.272,17.7012,24.0,1,Napa,-122.475367,38.542178,1.01985,1.068,1.0256,0.99785,0.9772,0.9964
CHSP00005439,050125,Regional Medical Center Of San Jose,225 North Jackson Avenue,San Jose,CA,95116,1,HSI00000492,HCA Healthcare,Nashville,TN,100.0,,,,,,,,,,,202.0,1.1362,18.5316,16.3099,45.0,682.0,1.1227,23.3703,20.8169,167.0,232.0,1.0123,18.9395,18.7086,45.0,805.0,1.2685,20.3819,16.0682,181.0,1,Santa Clara,-121.848385,37.363308,1.1382,1.0792,1.0503,1.0566,1.0216,1.04095
CHSP00004713,050153,Oconnor Hospital,2105 Forest Avenue,San Jose,CA,95128,1,HSI00001224,Verity Health System,El Segundo,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Santa Clara,-121.936725,37.327074,1.0466,,0.9795,1.0329,0.991,1.0778
CHSP00003086,050604,Kfh - San Jose,250 Hospital Parkway,San Jose,CA,95119,1,HSI00000536,Kaiser Permanente,Oakland,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Santa Clara,-121.800651,37.239504,,,0.9455,1.03315,1.007,1.00115
CHSP00005883,050038,Santa Clara Valley Medical Center,751 South Bascom Avenue,San Jose,CA,95128,1,HSI00000959,Santa Clara Valley Health and Hospital System,San Jose,CA,100.0,,,,,,,,,,,,,,,,270.0,0.9155,19.1242,20.8886,46.0,85.0,1.0085,19.1296,18.9679,17.0,256.0,0.9297,16.046,17.2599,36.0,1,Santa Clara,-121.931844,37.313014,,,,0.9155,1.0085,0.9297
CHSP00005845,050773,San Leandro Hospital,13855 East 14th Street,San Leandro,CA,94578,1,HSI00000018,Alameda Health System,Oakland,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Alameda,-122.143275,37.7127,,,1.1082,1.039,1.07345,1.00815
CHSP00003270,052034,Kindred Hosp San Francisco Bay Area,2800 Benedict Drive,San Leandro,CA,94577,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Alameda,-122.131146,37.715928,,,,,,
CHSP00000872,000000,California Mens Colony Correctional Treatment Center,Highway 1,San Luis Obispo,CA,93409,0,,,,,99.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,San Luis Obispo,-120.663738,35.289044,,,,,,
CHSP00002124,050232,French Hospital Medical Center,1911 Johnson Avenue,San Luis Obispo,CA,93401,1,HSI00000314,Dignity Health,San Francisco,CA,100.0,769.0,0.7497,2.63,3.508,15.0,103.0,1.0448,11.6505,11.1511,13.0,340.0,0.9123,12.9734,14.22,39.0,314.0,0.9313,19.2824,20.7051,56.0,145.0,0.9977,20.8325,20.8808,30.0,343.0,0.9825,16.0995,16.3862,54.0,1,San Luis Obispo,-120.649753,35.278039,1.03955,1.06835,1.028,1.01335,0.99905,0.98065
CHSP00006148,050506,Sierra Vista Regional Med Ctr,1010 Murray Avenue,San Luis Obispo,CA,93405,1,HSI00001066,Tenet Healthcare Corporation,Dallas,TX,100.0,,,,,,,,,,,,,,,,94.0,0.9191,17.2699,18.7904,11.0,102.0,0.9925,17.2945,17.425,17.0,255.0,0.999,13.3602,13.3741,34.0,1,San Luis Obispo,-120.666437,35.290991,1.1091,1.0965,1.0289,1.0204,1.0127,1.0009
CHSP00005849,050113,San Mateo Medical Center,222 West 39th Avenue,San Mateo,CA,94403,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,San Mateo,-122.298952,37.53032,,,,,,
CHSP00000871,000000,California Medical Facility,1600 California Drive,Vacaville,CA,95687,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Solano,-121.980126,38.333247,,,,,,
CHSP00005298,050078,Providence Lttl Co Mary Mc San Pedro,1300 West Seventh Street,San Pedro,CA,90732,1,HSI00000852,Providence Saint Joseph Health,Renton,WA,100.0,,,,,,,,,,,,,,,,145.0,0.9558,19.2278,20.1178,25.0,57.0,1.0463,19.3943,18.5363,15.0,202.0,0.9482,14.1579,14.9308,25.0,1,Los Angeles,-118.303618,33.737938,0.9312,0.9393,0.9905,0.9549,0.9837,0.9541
CHSP00006209,050747,South Coast Global Medical Center,2701 South Bristol Street,Santa Ana,CA,92704,1,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,111.0,1.0433,20.6233,19.7669,26.0,1,Orange,-117.885397,33.711103,,,,,,1.0433
CHSP00003148,052043,1125 Sir Francis Drake Operating Co,1125 Sir Francis Drake Boulevard,Kentfield,CA,94904,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Marin,-122.552168,37.95906,,,,,,
CHSP00003088,050510,Kfh - San Rafael,99 Montecillo Road,San Rafael,CA,94903,1,HSI00000536,Kaiser Permanente,Oakland,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Marin,-122.554065,38.004622,,,0.9455,1.03315,1.007,1.00115
CHSP00003710,050360,Marin General Hospital,250 Bon Air Road,Greenbrae,CA,94904,1,HSI00000616,Marin Healthcare District,Greenbrae,CA,100.0,361.0,1.1225,4.6697,4.1601,19.0,,,,,,207.0,1.0161,13.5841,13.3691,29.0,425.0,0.9855,20.2204,20.5179,85.0,159.0,0.9836,18.5112,18.8201,28.0,638.0,0.8374,12.8462,15.3398,70.0,1,Marin,-122.537296,37.946766,1.1225,,1.0161,0.9855,0.9836,0.8374
CHSP00005881,050396,Santa Barbara Cottage Hospital,400 West Pueblo Street,Santa Barbara,CA,93105,1,HSI00000283,Cottage Health System,Santa Barbara,CA,100.0,513.0,0.9692,3.6209,3.736,18.0,105.0,1.0102,10.2581,10.1542,11.0,286.0,0.9761,12.7046,13.0155,35.0,615.0,0.8846,17.6787,19.9861,101.0,172.0,0.9275,16.4703,17.7568,22.0,773.0,0.9586,14.3417,14.9605,108.0,1,Santa Barbara,-119.723179,34.429479,0.8812,1.0102,0.9761,0.8846,0.9275,0.9586
CHSP00004835,050746,Orange County Global Medical Center,1001 North Tustin Avenue,Santa Ana,CA,92705,1,,,,,100.0,0.0,,,,,,,,,,63.0,1.0918,18.5419,16.9832,17.0,83.0,1.08,25.0564,23.2007,26.0,49.0,1.0352,20.1957,19.5098,13.0,162.0,1.0688,18.6308,17.4318,35.0,1,Orange,-117.834193,33.754131,,,1.0918,1.08,1.0352,1.0688
CHSP00002229,050357,Goleta Valley Cottage Hospital,351 South Patterson Avenue,Santa Barbara,CA,93111,1,HSI00000283,Cottage Health System,Santa Barbara,CA,100.0,955.0,0.7932,2.8523,3.5959,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Santa Barbara,-119.810072,34.432727,0.8812,1.0102,0.9761,0.8846,0.9275,0.9586
CHSP00003089,050071,Kfh - Santa Clara,700 Lawrence Expressway,Santa Clara,CA,95051,1,HSI00000536,Kaiser Permanente,Oakland,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Santa Clara,-121.995834,37.335377,,,0.9455,1.03315,1.007,1.00115
CHSP00003705,050107,Marian Medical Center,1400 East Church Street,Santa Maria,CA,93454,1,HSI00000314,Dignity Health,San Francisco,CA,100.0,698.0,0.9518,3.7113,3.8993,25.0,,,,,,237.0,1.0247,16.6974,16.2947,41.0,576.0,1.0021,20.9835,20.9397,121.0,394.0,0.975,18.8337,19.3159,72.0,844.0,0.9892,16.2032,16.3809,136.0,1,Santa Barbara,-120.413198,34.952037,1.03955,1.06835,1.028,1.01335,0.99905,0.98065
CHSP00005312,050290,Providence St Johns Health Center,2121 Santa Monica Boulevard,Santa Monica,CA,90404,1,HSI00000852,Providence Saint Joseph Health,Renton,WA,100.0,2528.0,0.8223,3.3069,4.0214,80.0,,,,,,217.0,1.0567,16.9599,16.0495,40.0,448.0,0.9278,20.5073,22.1026,87.0,219.0,1.0682,22.7953,21.3402,56.0,803.0,1.0259,17.8316,17.3817,145.0,1,Los Angeles,-118.478708,34.029811,0.9312,0.9393,0.9905,0.9549,0.9837,0.9541
CHSP00007136,050112,Santa Monica Ucla Medical Center,1250 16th Street,Santa Monica,CA,90404,1,HSI00001168,UC Health,Oakland,CA,100.0,565.0,1.0128,4.7367,4.677,27.0,,,,,,137.0,0.8796,14.8509,16.8839,13.0,476.0,0.9742,22.6343,23.2337,106.0,175.0,0.9811,21.5588,21.9748,36.0,782.0,1.0369,18.0852,17.4424,144.0,1,Los Angeles,-118.486173,34.027532,1.0292,0.9267,1.01735,1.03055,1.0163,1.04095
CHSP00003156,051314,Kern Valley Healthcare District,6412 Laurel Avenue,Lake Isabella,CA,93240,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Kern,-118.406377,35.635296,,,,,,
CHSP00006745,050291,Sutter Santa Rosa Regional Hospital,30 Mark West Springs Road,Santa Rosa,CA,95403,1,HSI00001050,Sutter Health,Sacramento,CA,100.0,584.0,0.7932,2.9484,3.7172,13.0,,,,,,190.0,0.9794,13.2403,13.5185,24.0,205.0,0.8555,17.4848,20.4391,26.0,116.0,0.9663,18.0777,18.7089,18.0,166.0,0.8817,13.548,15.3653,14.0,1,Sonoma,-122.752066,38.496286,0.9213,0.8756,0.9559,0.93545,0.9862,0.98495
CHSP00002649,050624,Henry Mayo Newhall Memorial Hospital,23845 Mcbean Parkway,Valencia,CA,91355,1,,,,,100.0,,,,,,,,,,,138.0,1.1042,18.874,17.0928,32.0,412.0,1.0345,23.4774,22.6949,99.0,320.0,0.9697,19.597,20.2095,60.0,580.0,1.0205,16.9957,16.6537,100.0,1,Los Angeles,-118.552593,34.396897,,,1.1042,1.0345,0.9697,1.0205
CHSP00006197,050781,Sonoma West Medical Center,501 Petaluma Avenue,Sebastopol,CA,95472,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Sonoma,-122.820096,38.396662,,,,,,
CHSP00006157,050236,Adventist Health Simi Valley,2975 North Sycamore Drive,Simi Valley,CA,93065,1,HSI00000011,Adventist Health,Roseville,CA,98.87,,,,,,,,,,,123.0,1.1461,17.927,15.6422,30.0,349.0,0.9771,21.9255,22.4399,75.0,285.0,0.9502,19.8241,20.863,52.0,399.0,1.0445,17.7781,17.0209,74.0,1,Ventura,-118.747026,34.289226,1.01985,1.068,1.0256,0.99785,0.9772,0.9964
CHSP00006113,050755,Sherman Oaks Hospital-Health,4929 Van Nuys Boulevard,Sherman Oaks,CA,91403,1,HSI00000845,Prime Healthcare Services,Ontario,CA,100.0,,,,,,,,,,,103.0,0.9558,20.1743,21.1072,18.0,365.0,1.1937,29.1864,24.4497,119.0,107.0,1.0125,22.3187,22.0429,25.0,584.0,1.1602,24.2584,20.909,153.0,1,Los Angeles,-118.448729,34.160253,1.1174,1.06025,1.0599,1.05025,1.0148,1.03015
CHSP00006196,050090,Sonoma Valley Health Care District,347 Andrieux Street,Sonoma,CA,95476,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Sonoma,-122.465146,38.288444,,,,,,
CHSP00005888,051331,Santa Ynez Valley Cottage Hospital,2050 Viborg Road,Solvang,CA,93463,1,HSI00000283,Cottage Health System,Santa Barbara,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Santa Barbara,-120.125991,34.602447,0.8812,1.0102,0.9761,0.8846,0.9275,0.9586
CHSP00006199,050335,Adventist Health Sonora,1000 Greenley Road,Sonora,CA,95370,1,HSI00000011,Adventist Health,Roseville,CA,100.0,355.0,1.1592,4.5846,3.9549,19.0,,,,,,,,,,,317.0,0.8643,16.7374,19.3648,44.0,276.0,0.8221,15.43,18.7681,26.0,420.0,0.9661,14.3626,14.8673,58.0,1,Tuolumne,-120.369014,37.975685,1.01985,1.068,1.0256,0.99785,0.9772,0.9964
CHSP00002307,050738,Greater El Monte Community Hospital,1701 Santa Anita Avenue,South El Monte,CA,91733,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,0.9028,20.573,22.7881,27.0,1,Los Angeles,-118.042459,34.047991,,,,,,0.9028
CHSP00003093,050070,Kfh - South San Francisco,1200 El Camino Real,South San Francisco,CA,94080,1,HSI00000536,Kaiser Permanente,Oakland,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,San Mateo,-122.437966,37.657754,,,0.9455,1.03315,1.007,1.00115
CHSP00003627,053305,Lucile Packard Childrens Hospital,725 Welch Road,Palo Alto,CA,94304,1,HSI00001033,Stanford Health Care,Stanford,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Santa Clara,-122.173019,37.436882,0.8606,0.9521,1.0029,0.91855,0.99385,0.9594
CHSP00001591,050122,Dameron Hospital,525 West Acacia Street,Stockton,CA,95203,1,,,,,100.0,457.0,1.0536,4.6019,4.3677,22.0,,,,,,,,,,,100.0,1.0228,22.52,22.0191,24.0,108.0,0.9681,19.2795,19.9154,18.0,155.0,0.9149,13.5633,14.8243,15.0,1,San Joaquin,-121.300659,37.96128,1.0536,,,1.0228,0.9681,0.9149
CHSP00006501,054123,St. Josephs Behavioral Hlth Center,2510 North California Street,Stockton,CA,95204,0,HSI00000314,Dignity Health,San Francisco,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,San Joaquin,-121.291475,37.976599,1.03955,1.06835,1.028,1.01335,0.99905,0.98065
CHSP00006512,050084,St. Josephs Medical Center,1800 North California Street,Stockton,CA,95204,1,HSI00000314,Dignity Health,San Francisco,CA,100.0,,,,,,153.0,1.1401,14.9608,13.1227,26.0,443.0,0.9551,14.5857,15.2715,62.0,561.0,1.1122,24.0495,21.6237,142.0,216.0,1.0013,18.9275,18.902,41.0,596.0,1.1865,19.4327,16.3778,128.0,1,San Joaquin,-121.28922,37.97074,1.03955,1.06835,1.028,1.01335,0.99905,0.98065
CHSP00004912,050378,Pacifica Hospital Of The Valley,9449 San Fernando Road,Sun Valley,CA,91352,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Los Angeles,-118.395599,34.241042,,,,,,
CHSP00000371,051320,Banner Lassen Medical Center,1800 Spring Ridge Drive,Susanville,CA,96130,1,HSI00000073,Banner Health,Phoenix,AZ,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Lassen,-120.624885,40.438104,0.857,1.01875,0.95655,0.9283,0.99715,0.9706
CHSP00000447,050352,Barton Memorial Hospital,2170 South Avenue,South Lake Tahoe,CA,96150,1,HSI00000086,Barton Healthcare System,South Lake Tahoe,CA,100.0,,,,,,,,,,,,,,,,80.0,1.0058,19.5453,19.4334,16.0,,,,,,110.0,0.9434,13.5279,14.3402,11.0,1,El Dorado,-119.99762,38.912292,,,,1.0058,,0.9434
CHSP00005323,050761,Providence Tarzana Medical Center,18321 Clark Street,Tarzana,CA,91356,1,HSI00000852,Providence Saint Joseph Health,Renton,WA,100.0,,,,,,,,,,,187.0,0.9998,16.5842,16.5877,31.0,812.0,1.1429,25.373,22.1996,215.0,307.0,1.1153,21.9095,19.6453,77.0,626.0,1.0231,16.8389,16.4589,107.0,1,Los Angeles,-118.532036,34.169799,0.9312,0.9393,0.9905,0.9549,0.9837,0.9541
CHSP00003592,050549,Los Robles Hospital And Medical Ctn.,215 West Janss Road,Thousand Oaks,CA,91360,1,HSI00000492,HCA Healthcare,Nashville,TN,100.0,1201.0,0.9774,3.7818,3.8693,45.0,99.0,1.0792,14.3064,13.2569,16.0,336.0,0.9623,13.7398,14.2784,44.0,710.0,1.0033,21.5194,21.4496,153.0,356.0,1.0257,19.6036,19.1119,72.0,813.0,1.1318,18.7266,16.5463,161.0,1,Ventura,-118.882189,34.206451,1.1382,1.0792,1.0503,1.0566,1.0216,1.04095
CHSP00006808,051301,Tehachapi Valley Hosital Dist.,115 West 'e' Street,Tehachapi,CA,93561,1,HSI00000011,Adventist Health,Roseville,CA,93.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Kern,-118.448218,35.130039,1.01985,1.068,1.0256,0.99785,0.9772,0.9964
CHSP00007017,050351,Torrance Mem. Medical Center,3330 Lomita Boulevard,Torrance,CA,90505,1,HSI00000190,Cedars-Sinai Health System,West Hollywood,CA,100.0,756.0,0.857,3.2833,3.831,22.0,,,,,,279.0,1.2013,20.0727,16.709,67.0,832.0,1.0107,21.071,20.8482,176.0,228.0,1.0814,21.9112,20.2626,57.0,883.0,1.139,18.6636,16.3867,174.0,1,Los Angeles,-118.344212,33.812812,0.9424,0.9509,1.0778,1.0107,1.0069,1.0471
CHSP00005297,050353,Providence Lttl Co Mary Mc Torrance,4101 Torrance Boulevard,Torrance,CA,90503,1,HSI00000852,Providence Saint Joseph Health,Renton,WA,100.0,255.0,1.1985,4.9558,4.135,16.0,64.0,1.4311,21.6328,15.1161,23.0,242.0,1.0449,18.3442,17.5553,47.0,438.0,0.9925,21.5748,21.7387,94.0,188.0,0.9174,17.8152,19.4196,26.0,542.0,1.0693,17.0315,15.9276,97.0,1,Los Angeles,-118.357048,33.837608,0.9312,0.9393,0.9905,0.9549,0.9837,0.9541
CHSP00002508,050376,Harbor-Ucla Medical Center,1000 West Carson Street,Torrance,CA,90502,1,HSI00000593,Los Angeles County Health Services Department,Los Angeles,CA,100.0,,,,,,,,,,,52.0,1.0696,17.4698,16.3332,13.0,93.0,1.0843,22.2897,20.5571,26.0,,,,,,65.0,1.0571,19.9721,18.8934,17.0,1,Los Angeles,-118.293532,33.831557,,,1.0696,1.0492,1.0421,1.0571
CHSP00006748,050313,Sutter Tracy Community Hospital,1420 North Tracy Boulevard,Tracy,CA,95376,1,HSI00001050,Sutter Health,Sacramento,CA,100.0,,,,,,,,,,,,,,,,178.0,0.8872,20.1115,22.6688,28.0,146.0,0.9916,18.9987,19.1604,27.0,180.0,0.9857,16.1081,16.3419,28.0,1,San Joaquin,-121.434974,37.743867,0.9213,0.8756,0.9559,0.93545,0.9862,0.98495
CHSP00007096,050633,Twin Cities Community Hospital,1100 Las Tablas Road,Templeton,CA,93465,1,HSI00001066,Tenet Healthcare Corporation,Dallas,TX,100.0,381.0,1.0219,3.5712,3.4948,14.0,,,,,,,,,,,185.0,0.8994,17.0977,19.0111,25.0,232.0,1.0278,17.5396,17.0653,43.0,495.0,1.0212,14.061,13.7691,71.0,1,San Luis Obispo,-120.720639,35.554423,1.1091,1.0965,1.0289,1.0204,1.0127,1.0009
CHSP00001643,054053,Del Amo Hospital,23700 Camino Del Sol,Torrance,CA,90505,0,HSI00001148,Universal Health Services,Norristown,PA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Los Angeles,-118.344234,33.810234,1.2014,1.0710000000000002,1.0016,1.06765,1.0187499999999998,1.08755
CHSP00006787,051328,Tahoe Forest Hospital,10121 Pine Avenue,Truckee,CA,96161,1,HSI00001059,Tahoe Forest Health System,Truckee,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Nevada,-120.201309,39.324525,,,,,,
CHSP00002660,050279,Hi - Desert Medical Center,6601 White Feather Road,Joshua Tree,CA,92284,1,HSI00001066,Tenet Healthcare Corporation,Dallas,TX,98.65,,,,,,,,,,,,,,,,69.0,0.9831,18.9476,19.2731,12.0,104.0,0.9695,16.9411,17.4744,15.0,89.0,0.9986,14.7115,14.7319,13.0,1,San Bernardino,-116.276673,34.132635,1.1091,1.0965,1.0289,1.0204,1.0127,1.0009
CHSP00005566,05129F,Robert E. Bush Naval Hospital,1145 Sturgis Road,Twentynine Palms,CA,92278,0,,,,,99.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,San Bernardino,-116.048814,34.225233,,,,,,
CHSP00001850,050179,Emanuel Medical Center,825 Delbon Avenue,Turlock,CA,95382,1,HSI00001066,Tenet Healthcare Corporation,Dallas,TX,100.0,228.0,1.2532,5.1734,4.1283,16.0,,,,,,377.0,1.1326,18.4634,16.3016,77.0,492.0,1.1603,24.4073,21.0347,130.0,323.0,0.9806,18.7972,19.1688,59.0,645.0,1.2315,18.8285,15.289,136.0,1,Stanislaus,-120.838321,37.510515,1.1091,1.0965,1.0289,1.0204,1.0127,1.0009
CHSP00007208,050301,Ukiah Valley Medical Center,275 Hospital Drive,Ukiah,CA,95482,1,HSI00000011,Adventist Health,Roseville,CA,100.0,,,,,,,,,,,,,,,,187.0,0.9352,18.3036,19.5722,30.0,,,,,,256.0,0.9082,14.2738,15.7167,30.0,1,Mendocino,-123.203547,39.152067,1.01985,1.068,1.0256,0.99785,0.9772,0.9964
CHSP00005824,050099,San Antonio Regional Hospital,999 San Bernardino Road,Upland,CA,91786,1,HSI00000954,San Antonio Regional Hospital,Upland,CA,100.0,,,,,,,,,,,264.0,1.0058,18.8067,18.6979,50.0,438.0,0.9761,22.7415,23.2979,98.0,237.0,1.0272,20.514,19.9707,51.0,671.0,1.1275,19.7226,17.4924,141.0,1,San Bernardino,-117.637271,34.100907,,,1.0058,0.9761,1.0272,1.1275
CHSP00003096,050073,Kfh - Vallejo,975 Sereno Drive,Vallejo,CA,94589,1,HSI00000536,Kaiser Permanente,Oakland,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Solano,-122.247575,38.128362,,,0.9455,1.03315,1.007,1.00115
CHSP00006459,054074,St. Helena Center For Behavariol Hea,525 Oregon Street,Vallejo,CA,94590,0,HSI00000011,Adventist Health,Roseville,CA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Solano,-122.249086,38.118279,1.01985,1.068,1.0256,0.99785,0.9772,0.9964
CHSP00006746,050101,Sutter Solano Medical Center,300 Hospital Drive,Vallejo,CA,94589,1,HSI00001050,Sutter Health,Sacramento,CA,100.0,217.0,1.2287,5.1495,4.1912,15.0,,,,,,,,,,,229.0,0.9393,19.2158,20.4587,40.0,179.0,0.9487,18.1799,19.1623,28.0,199.0,0.9899,15.4224,15.5795,30.0,1,Solano,-122.237375,38.130697,0.9213,0.8756,0.9559,0.93545,0.9862,0.98495
CHSP00003321,050040,Lac Olive View/Ucla Medical Center,14445 Olive View Drive,Sylmar,CA,91342,1,HSI00000593,Los Angeles County Health Services Department,Los Angeles,CA,100.0,,,,,,,,,,,,,,,,101.0,1.0492,22.627,21.5669,26.0,,,,,,98.0,1.0712,20.3979,19.0427,25.0,1,Los Angeles,-118.445983,34.324488,,,1.0696,1.0492,1.0421,1.0571
CHSP00003078,050137,Kfh - Panorama City,13652 Cantara Street,Panorama City,CA,91402,1,HSI00000536,Kaiser Permanente,Oakland,CA,100.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1,Los Angeles,-118.430839,34.219807,,,0.9455,1.03315,1.007,1.00115
CHSP00007396,050126,Valley Presbyterian Hospital,15107 Vanowen Street,Van Nuys,CA,91405,1,,,,,100.0,292.0,0.964,4.3435,4.5056,12.0,,,,,,134.0,0.9519,17.8587,18.7611,21.0,340.0,1.1103,26.4035,23.7815,97.0,97.0,1.0453,22.6139,21.6339,26.0,316.0,1.0013,20.5396,20.5136,65.0,1,Los Angeles,-118.462752,34.193958,0.964,,0.9519,1.1103,1.0453,1.0013
CHSP00007512,054077,Aurora Vista Del Mar Bhs,801 Seneca Street,Ventura,CA,93001,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Ventura,-119.283844,34.307629,,,,,,
CHSP00007416,050159,Ventura County Medical Center,3291 Loma Vista Road,Ventura,CA,93003,1,HSI00001223,Ventura County Health Care Agency,Ventura,CA,100.0,,,,,,,,,,,,,,,,118.0,0.9479,18.9744,20.0174,19.0,75.0,1.0362,19.8807,19.1858,18.0,139.0,1.0057,14.8326,14.7487,21.0,1,Ventura,-119.251856,34.276257,,,,0.9479,1.0362,1.0057
CHSP00003125,050057,Kaweah Delta Medical Center,400 West Mineral King Boulevard,Visalia,CA,93291,1,HSI00000540,Kaweah Delta Health Care District,Visalia,CA,98.06,656.0,1.0587,4.2607,4.0246,29.0,151.0,0.9713,14.3759,14.8009,21.0,582.0,1.0136,17.218,16.9872,101.0,1111.0,0.9443,21.5826,22.8552,236.0,599.0,1.0962,22.1703,20.2241,141.0,1312.0,0.9638,16.1254,16.7303,209.0,1,Tulare,-119.294919,36.327888,1.0587,0.9713,1.0136,0.9443,1.0962,0.9638
CHSP00003021,050180,John Muir Medical Center - Wc,1601 Ygnacio Valley Road,Walnut Creek,CA,94598,1,HSI00000530,John Muir Health,Walnut Creek,CA,100.0,964.0,1.0764,4.216,3.9166,42.0,,,,,,162.0,1.0171,15.4485,15.1892,26.0,869.0,1.0292,21.3042,20.6992,187.0,355.0,1.0218,19.7515,19.3304,72.0,1123.0,1.006,16.3476,16.25,184.0,1,Contra Costa,-122.042032,37.914294,0.96825,0.9035,0.99155,1.01605,1.01205,0.98955
CHSP00007578,050194,Watsonville Community Hosptial,75 Nielson Street,Watsonville,CA,95076,1,,,,,100.0,,,,,,,,,,,,,,,,206.0,0.9292,17.76,19.1132,32.0,105.0,1.0671,18.5588,17.392,25.0,314.0,1.1031,15.7159,14.247,56.0,1,Santa Cruz,-121.79362,36.928212,,,,0.9292,1.0671,1.1031
CHSP00007059,051315,Trinity Hospital,60 Easter Avenue,Weaverville,CA,96093,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Trinity,-122.939902,40.73773,,,,,,
CHSP00007645,050096,West Covina Medical Center,725 South Orange Avenue,West Covina,CA,91790,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,167.0,0.86,15.3334,17.8301,13.0,,,,,,1,Los Angeles,-117.94444,34.070839,,,,,0.86,
CHSP00004907,050169,Presbyterian Intercommunity Hospital,12401 Washington Boulevard,Whittier,CA,90602,1,HSI00000805,PIH Health,Whittier,CA,100.0,269.0,1.0574,5.1842,4.9027,15.0,,,,,,305.0,1.1753,21.9452,18.6719,77.0,485.0,1.0914,24.5597,22.5027,125.0,162.0,1.0535,23.5941,22.3952,43.0,566.0,1.1184,19.7748,17.6815,120.0,1,Los Angeles,-118.049053,33.969339,1.0574,,1.12615,1.13925,1.00605,1.06755
